price,make,model,mileage_km,registration_date,body_type,transmission,primary_fuel
20600.0,BMW,116,93000.0,2021-01-01,Sedan,Semi-automatic,Diesel
149770.0,Mercedes-Benz,G 580,18173.0,2025-01-01,SUV,Automatic,Electricity
23990.0,BMW,750,182482.0,2015-11-01,Sedan,Automatic,Super E10 95
56970.0,Audi,RS5,67900.0,2020-11-01,Sedan,Automatic,Super 95
45900.0,Mercedes-Benz,GLA 200,9900.0,2025-08-01,SUV,Automatic,Super E10 95
113753.0,Porsche,Macan,15.0,2025-01-01,SUV,Automatic,Electricity
78900.0,Audi,Q8,8220.0,2025-03-01,SUV,Automatic,Diesel
23480.0,BMW,X4,103367.0,2015-04-01,SUV,Automatic,Diesel
39990.0,Mercedes-Benz,A 180,3724.0,2025-03-01,Sedan,Automatic,Super 95
32990.0,Mercedes-Benz,A 180,9900.0,2025-03-01,Sedan,Automatic,Super E10 95
8090.0,Hyundai,i20,108882.0,2014-11-01,Hatchback,Manual,Regular/Benzine 91
164900.0,Mercedes-Benz,G 500,18900.0,2024-02-01,SUV,Automatic,Regular/Benzine 91
18500.0,BMW,X1,96000.0,2018-03-01,SUV,Manual,Diesel
138000.0,Porsche,992,9129.0,2024-04-01,Coupe,Automatic,Regular/Benzine 91
69900.0,Audi,Q5,145.0,2025-10-01,SUV,Automatic,Diesel
109750.0,Mercedes-Benz,GLE 450,10963.0,2024-04-01,SUV,Automatic,Regular/Benzine 91
104900.0,Porsche,992,62445.0,2020-11-01,Coupe,Automatic,Super 95
149011.0,Aston Martin,DB11,20000.0,2020-04-01,Coupe,Automatic,Regular/Benzine 91
41800.0,Maserati,Levante,108976.0,2019-02-01,SUV,Automatic,Diesel
138789.0,BMW,X6 M,4635.0,2025-04-01,SUV,Automatic,Super 95
57950.0,Porsche,Panamera,97781.0,2017-07-01,Hatchback,Automatic,Super 95
60090.0,Mercedes-Benz,CLA 250,1.0,2025-01-01,Sedan,Automatic,Electricity
178500.0,Mercedes-Benz,G 500,200.0,2025-06-01,SUV,Automatic,Super Plus 98
18990.0,BMW,X1,106000.0,2021-03-01,SUV,Manual,Super 95
131860.0,Porsche,Cayenne,3000.0,2025-03-01,Coupe,Automatic,Regular/Benzine 91
154991.0,Aston Martin,DBX,2812.0,2023-06-01,SUV,Automatic,Regular/Benzine 91
84292.0,Audi,SQ5,10.0,2025-10-01,SUV,Automatic,Super 95
52449.0,Mercedes-Benz,CLE 200,7000.0,2025-07-01,Coupe,Automatic,Super 95
39390.0,BMW,X1,8540.0,2025-02-01,SUV,Automatic,Diesel
35600.0,Porsche,Macan,180000.0,2019-04-01,SUV,Automatic,Regular/Benzine 91
24900.0,Porsche,Cayenne,262000.0,2015-02-01,SUV,Automatic,Diesel
87490.0,Mercedes-Benz,GLE 350,12332.0,2025-06-01,SUV,Automatic,Diesel
139900.0,Porsche,Cayenne,9000.0,2025-05-01,SUV,Automatic,Super E10 95
145890.0,Mercedes-Benz,GLS 63 AMG,6389.0,2024-10-01,SUV,Automatic,Super Plus 98
159800.0,Porsche,Cayenne,15300.0,2022-07-01,Coupe,Automatic,Regular/Benzine E10 91
32800.0,Mercedes-Benz,A 200,9000.0,2025-02-01,Sedan,Automatic,Diesel
289900.0,Porsche,992,685.0,2025-03-01,Coupe,Automatic,Super 95
75850.0,Porsche,Taycan,9875.0,2023-10-01,Sedan,Automatic,Electricity
16990.0,BMW,320,207421.0,2019-02-01,Sedan,Automatic,Diesel
29999.0,BMW,X5,158500.0,2017-06-01,SUV,Automatic,Diesel
43888.0,BMW,530,89996.0,2022-12-01,Sedan,Automatic,Diesel
60557.0,Audi,Q5,10.0,2025-10-01,SUV,Automatic,Super 95
58800.0,BMW,730,75093.0,2022-02-01,Sedan,Automatic,Diesel
74940.0,Audi,Q7,29481.0,2025-02-01,SUV,Automatic,Diesel
25990.0,BMW,X3,112000.0,2020-05-01,SUV,Automatic,Diesel
128950.0,Mercedes-Benz,S 450,9900.0,2025-07-01,Sedan,Automatic,Diesel
31990.0,BMW,120,51174.0,2020-09-01,Sedan,Automatic,Diesel
46900.0,BMW,X5,39000.0,2020-11-01,SUV,Automatic,Super 95
8950.0,BMW,320,128000.0,2002-12-01,Coupe,Automatic,Regular/Benzine 91
47250.0,Mercedes-Benz,GLA 200,9900.0,2025-09-01,SUV,Automatic,Super E10 95
262999.0,Porsche,911,1100.0,2025-05-01,Coupe,Automatic,Super Plus 98
42890.0,Mercedes-Benz,A 200,9300.0,2025-07-01,Sedan,Automatic,Super 95
54689.0,Porsche,Taycan,66100.0,2021-02-01,Sedan,Automatic,Electricity
39900.0,Porsche,Panamera,64962.0,2014-03-01,Hatchback,Automatic,Super 95
138550.0,Audi,RS e-tron GT,19666.0,2025-01-01,Coupe,Automatic,Electricity
94900.0,Mercedes-Benz,GLE 350,9900.0,2025-05-01,SUV,Automatic,Diesel
75995.0,Mercedes-Benz,E 200,4300.0,2025-01-01,Sedan,Automatic,Super 95
19200.0,BMW,X1,93835.0,2016-05-01,SUV,Automatic,Super 95
119750.0,Mercedes-Benz,GLE 53 AMG,12944.0,2025-02-01,SUV,Semi-automatic,Super 95
19960.0,BMW,X1,84170.0,2018-06-01,SUV,Automatic,Super E10 95
33590.0,BMW,120,4000.0,2025-10-01,Sedan,Automatic,Regular/Benzine 91
55900.0,Mercedes-Benz,GLC 200,8499.0,2025-05-01,SUV,Automatic,Regular/Benzine 91
36600.0,Alfa Romeo,Giulia,34755.0,2023-02-01,Sedan,Automatic,Regular/Benzine 91
169900.0,Porsche,Cayman,6600.0,2022-08-01,Coupe,Automatic,Regular/Benzine 91
89990.0,BMW,M3,68000.0,2021-08-01,Sedan,Automatic,Super Plus 98
42490.0,Mercedes-Benz,CLA 200,9900.0,2025-07-01,Coupe,Automatic,Super E10 95
23900.0,Alfa Romeo,Giulia,179783.0,2016-06-01,Sedan,Manual,Diesel
74800.0,BMW,X5 M,29985.0,2022-07-01,SUV,Automatic,Regular/Benzine 91
32880.0,BMW,220,44503.0,2022-10-01,Coupe,Automatic,Diesel
30887.0,BMW,M550,160000.0,2017-11-01,Sedan,Automatic,Super E10 95
25895.0,BMW,530,106900.0,2018-01-01,Sedan,Automatic,Super 95
15900.0,BMW,X1,128750.0,2017-12-01,SUV,Semi-automatic,Diesel
25989.0,BMW,X1,68450.0,2022-02-01,SUV,Automatic,Electricity
49900.0,Audi,A8,95000.0,2020-01-01,Sedan,Automatic,Super E10 95
18450.0,Volvo,XC40,125225.0,2020-02-01,SUV,Manual,Regular/Benzine 91
123900.0,Porsche,911,53609.0,2020-01-01,Coupe,Automatic,Super 95
48890.0,Mercedes-Benz,C 180,19439.0,2025-01-01,Sedan,Automatic,Super E10 95
20999.0,BMW,120,66500.0,2018-12-01,Sedan,Automatic,Regular/Benzine 91
53900.0,BMW,X7,157667.0,2021-02-01,SUV,Automatic,Diesel
79800.0,Porsche,Cayenne,48119.0,2022-04-01,SUV,Automatic,Super 95
16900.0,Alfa Romeo,Stelvio,163894.0,2018-11-01,SUV,Automatic,Diesel
30490.0,Alfa Romeo,Junior,20.0,2025-04-01,SUV,Automatic,Regular/Benzine 91
43880.0,Mercedes-Benz,GLA 180,18000.0,2025-09-01,SUV,Automatic,Super 95
45400.0,Mercedes-Benz,GLB 200,9000.0,2025-06-01,SUV,Automatic,Regular/Benzine 91
36455.0,BMW,530,88770.0,2022-12-01,Sedan,Automatic,Regular/Benzine 91
28790.0,Audi,A1,24976.0,2020-02-01,Sedan,Automatic,Regular/Benzine E10 91
99980.0,Audi,Q8,12900.0,2025-03-01,SUV,Automatic,Super 95
37950.0,Porsche,Macan,107000.0,2016-09-01,SUV,Automatic,Diesel
51880.0,BMW,X6 M,99865.0,2019-01-01,SUV,Automatic,Diesel
34990.0,BMW,iX3,41722.0,2021-07-01,SUV,Automatic,Electricity
27980.0,BMW,320,32851.0,2017-11-01,Sedan,Automatic,Super 95
29940.0,BMW,320,113000.0,2020-01-01,Sedan,Automatic,Super 95
24590.0,BMW,X1,60757.0,2021-06-01,SUV,Automatic,Super E10 95
45990.0,Alfa Romeo,Stelvio,40750.0,2024-07-01,SUV,Automatic,Diesel
91511.0,Porsche,Cayenne,38000.0,2023-10-01,SUV,Automatic,Regular/Benzine 91
45250.0,Mercedes-Benz,GLB 200,6873.0,2025-01-01,SUV,Automatic,Super E10 95
36490.0,Mercedes-Benz,A 180,8622.0,2025-06-01,Sedan,Automatic,Super E10 95
7999.0,smart,forFour,74000.0,2017-11-01,Sedan,Automatic,Electricity
31490.0,BMW,X3,63000.0,2021-02-01,SUV,Automatic,Diesel
94950.0,Mercedes-Benz,GLE 350,11553.0,2025-02-01,SUV,Automatic,Diesel
43000.0,BMW,120,1.0,2025-05-01,Sedan,Automatic,Diesel
39747.0,BMW,X3 M,86634.0,2018-11-01,SUV,Automatic,Regular/Benzine 91
108220.0,Porsche,Macan,15.0,2025-01-01,SUV,Automatic,Electricity
61477.0,Mercedes-Benz,CLA 250,15.0,2025-01-01,Sedan,Automatic,Electricity
68480.0,BMW,M2,30920.0,2020-07-01,Coupe,Automatic,Regular/Benzine 91
54690.0,Mercedes-Benz,Vito,10.0,2025-10-01,SUV,Automatic,Diesel
22900.0,BMW,X3,172780.0,2016-07-01,SUV,Automatic,Diesel
68680.0,BMW,X5,34847.0,2022-08-01,SUV,Automatic,Super 95
48490.0,BMW,X5,74290.0,2021-07-01,SUV,Automatic,Super E10 95
79849.0,Mercedes-Benz,GLE 350,24900.0,2025-02-01,SUV,Automatic,Diesel
41900.0,Porsche,Macan,48980.0,2015-05-01,SUV,Automatic,Regular/Benzine 91
29700.0,Volvo,XC90,156148.0,2018-03-01,SUV,Automatic,Diesel
45990.0,BMW,X5,199000.0,2018-11-01,SUV,Automatic,Diesel
299900.0,Porsche,992,6593.0,2023-08-01,Coupe,Automatic,Super 95
3100.0,Alfa Romeo,MiTo,216000.0,2013-12-01,Coupe,Manual,Regular/Benzine 91
22980.0,BMW,X3,169553.0,2017-06-01,SUV,Automatic,Diesel
59900.0,BMW,M5,97954.0,2020-01-01,Sedan,Automatic,Regular/Benzine 91
93790.0,Porsche,Macan,15337.0,2023-02-01,SUV,Automatic,Super E10 95
86980.0,Porsche,Cayenne,74000.0,2019-12-01,Coupe,Automatic,Regular/Benzine 91
74900.0,Maserati,Grecale,7000.0,2024-06-01,SUV,Automatic,Electricity
146950.0,Audi,RS Q8,9900.0,2025-01-01,SUV,Automatic,Super 95
36950.0,BMW,iX1,7500.0,2025-06-01,SUV,Automatic,Electricity
25000.0,Audi,Q3,45000.0,2020-08-01,SUV,Automatic,Super E10 95
52945.0,BMW,iX,85269.0,2022-11-01,SUV,Automatic,Electricity
62825.0,Audi,Q5,10.0,2025-10-01,SUV,Automatic,Super 95
25499.0,Volvo,XC60,128000.0,2019-03-01,SUV,Manual,Diesel
38900.0,Alfa Romeo,Stelvio,30059.0,2024-03-01,SUV,Automatic,Diesel
161980.0,Mercedes-Benz,GLE 63 AMG,19900.0,2025-07-01,SUV,Automatic,Regular/Benzine 91
74900.0,Porsche,Cayenne,56000.0,2019-11-01,SUV,Automatic,Super 95
15750.0,BMW,420,298236.0,2016-10-01,Hatchback,Automatic,Diesel
40950.0,BMW,X5,132918.0,2020-05-01,SUV,Automatic,Regular/Benzine 91
38900.0,Mercedes-Benz,CLA 200,9900.0,2025-03-01,Coupe,Automatic,Super E10 95
39900.0,Mercedes-Benz,A 200,8000.0,2025-05-01,Sedan,Automatic,Super 95
88890.0,Mercedes-Benz,GLE 350,9300.0,2025-10-01,SUV,Automatic,Diesel
24400.0,Alfa Romeo,Stelvio,138546.0,2020-08-01,SUV,Automatic,Diesel
77770.0,Porsche,Cayenne,86000.0,2019-12-01,Coupe,Automatic,Regular/Benzine 91
16500.0,BMW,X1,160000.0,2017-07-01,SUV,Manual,Diesel
92500.0,Porsche,Cayenne,31850.0,2020-06-01,SUV,Automatic,Super Plus 98
48900.0,Porsche,Cayenne,82448.0,2019-11-01,SUV,Automatic,Regular/Benzine 91
65490.0,Audi,Q8,28788.0,2025-01-01,SUV,Automatic,Diesel
139800.0,Audi,RS Q8,1.0,2025-04-01,SUV,Automatic,Super 95
27500.0,BMW,235,111860.0,2015-10-01,Coupe,Automatic,Super Plus 98
66990.0,Mercedes-Benz,E 300,9900.0,2025-04-01,Sedan,Automatic,Super E10 95
31499.0,Alfa Romeo,Tonale,40184.0,2023-08-01,SUV,Automatic,Regular/Benzine 91
16300.0,BMW,520,79200.0,2014-03-01,Sedan,Manual,Regular/Benzine 91
53970.0,Mercedes-Benz,GLB 200,18000.0,2025-08-01,SUV,Automatic,Diesel
58988.0,BMW,X5,81500.0,2022-11-01,SUV,Automatic,Diesel
25950.0,Audi,A5,137000.0,2020-04-01,Sedan,Automatic,Diesel
49990.0,Porsche,Macan,94500.0,2019-11-01,SUV,Automatic,Regular/Benzine 91
82998.0,Mercedes-Benz,GLC 300,10000.0,2025-07-01,SUV,Automatic,Diesel
191992.0,Porsche,992,11800.0,2023-01-01,Coupe,Automatic,Super 95
94900.0,Porsche,911,25000.0,2014-03-01,Coupe,Automatic,Regular/Benzine 91
21990.0,Volvo,XC60,85470.0,2016-01-01,SUV,Automatic,Regular/Benzine 91
23971.0,Kia,Ceed / cee'd,28529.0,2021-05-01,Sedan,Automatic,Regular/Benzine 91
32000.0,BMW,X3,63000.0,2020-01-01,SUV,Automatic,Super E10 95
119850.0,Porsche,Cayenne,82369.0,2023-01-01,SUV,Automatic,Regular/Benzine 91
30950.0,Alfa Romeo,Stelvio,72550.0,2023-03-01,SUV,Automatic,Diesel
96770.0,Mercedes-Benz,EQE 300,5000.0,2025-10-01,Sedan,Automatic,Electricity
39880.0,BMW,M550,80000.0,2018-03-01,Sedan,Automatic,Regular/Benzine 91
26880.0,Audi,A4,61000.0,2020-12-01,Sedan,Automatic,Diesel
49895.0,BMW,iX,35063.0,2022-12-01,SUV,Automatic,Electricity
23490.0,BMW,X3,88289.0,2016-06-01,SUV,Automatic,Diesel
155490.0,Mercedes-Benz,GLE 63 AMG,9900.0,2025-05-01,Coupe,Automatic,Super Plus 98
73990.0,Audi,Q7,55.0,2025-08-01,SUV,Automatic,Diesel
5680.0,Honda,Civic,214906.0,2009-06-01,Sedan,Manual,Super 95
62394.0,Audi,Q3,10.0,2025-01-01,SUV,Automatic,Super 95
21790.0,BMW,X2,47000.0,2020-06-01,SUV,Manual,Regular/Benzine 91
8450.0,Suzuki,Swift,121070.0,2016-07-01,Hatchback,Manual,Super 95
20990.0,Suzuki,Vitara,62590.0,2021-07-01,SUV,Automatic,Super Plus 98
3000.0,BMW,318,170000.0,2002-07-01,Sedan,Manual,Regular/Benzine 91
58280.0,Mercedes-Benz,CLA 250,8500.0,2025-09-01,Coupe,Automatic,Electricity
23400.0,Audi,e-tron,99980.0,2020-07-01,SUV,Automatic,Electricity
18000.0,BMW,X2,86000.0,2018-06-01,SUV,Automatic,Super E10 95
25950.0,BMW,X1,34000.0,2021-10-01,SUV,Automatic,Super 95
62957.0,Audi,Q3,10.0,2025-10-01,SUV,Automatic,Super 95
12990.0,Volkswagen,Golf,189900.0,2015-04-01,Sedan,Manual,Diesel
56300.0,Mercedes-Benz,E 200,10000.0,2025-02-01,Sedan,Automatic,Regular/Benzine 91
399850.0,Porsche,991,929.0,2018-08-01,Coupe,Manual,Super 95
45930.0,BMW,i4,49600.0,2022-04-01,Coupe,Automatic,Electricity
64800.0,Porsche,Taycan,45000.0,2021-07-01,Sedan,Automatic,Electricity
13299.0,Suzuki,Ignis,65213.0,2020-10-01,SUV,Manual,Regular/Benzine 91
126660.0,Mercedes-Benz,S 450,25000.0,2025-06-01,Sedan,Automatic,Diesel
133450.0,Mercedes-Benz,GLE 53 AMG,6000.0,2025-08-01,SUV,Automatic,Regular/Benzine 91
122500.0,Mercedes-Benz,GLE 53 AMG,9900.0,2025-08-01,Coupe,Automatic,Super Plus 98
26880.0,BMW,X2,57000.0,2022-10-01,SUV,Automatic,Diesel
146960.0,Porsche,992,28550.0,2024-04-01,Coupe,Automatic,Regular/Benzine 91
19990.0,BMW,X3,165000.0,2016-02-01,SUV,Automatic,Diesel
159790.0,Porsche,Cayenne,5921.0,2025-07-01,SUV,Automatic,Super E10 95
37300.0,Alfa Romeo,Giulia,23036.0,2024-01-01,Sedan,Automatic,Super 95
52499.0,BMW,M2,23987.0,2020-01-01,Coupe,Automatic,Super Plus 98
67690.0,Mercedes-Benz,GLC 220,9900.0,2025-06-01,Coupe,Automatic,Diesel
27850.0,BMW,640,126000.0,2016-10-01,Coupe,Automatic,Diesel
25090.0,BMW,X5,128417.0,2016-10-01,SUV,Automatic,Regular/Benzine 91
176900.0,Porsche,Cayenne,19998.0,2024-01-01,SUV,Automatic,Super Plus E10 98
64900.0,Audi,A5,1000.0,2025-10-01,Sedan,Automatic,Regular/Benzine 91
77900.0,Mercedes-Benz,GLC 300,9250.0,2025-07-01,Coupe,Automatic,Diesel
14999.0,Suzuki,SX4,88850.0,2019-12-01,SUV,Manual,Regular/Benzine 91
62890.0,Mercedes-Benz,CLA 250,3000.0,2025-10-01,Coupe,Automatic,Electricity
11750.0,Volvo,XC60,227632.0,2014-01-01,SUV,Manual,Diesel
79999.0,Porsche,997,86700.0,2007-08-01,Coupe,Automatic,Regular/Benzine 91
51900.0,Audi,Q8,113480.0,2020-09-01,SUV,Automatic,Diesel
26480.0,BMW,520,105037.0,2020-03-01,Sedan,Automatic,Diesel
2200.0,Alfa Romeo,147,293000.0,2009-08-01,Hatchback,Manual,Super 95
38500.0,Porsche,Panamera,107000.0,2016-01-01,Coupe,Automatic,Super 95
89999.0,Mercedes-Benz,EQE SUV,15678.0,2024-07-01,SUV,Automatic,Electricity
31999.0,BMW,530,56000.0,2018-12-01,Sedan,Automatic,Regular/Benzine 91
80915.0,Mercedes-Benz,E 300,15.0,2025-01-01,Sedan,Automatic,Super 95
24990.0,Alfa Romeo,Tonale,23325.0,2024-01-01,SUV,Automatic,Diesel
66477.0,Alfa Romeo,Stelvio,12951.0,2023-05-01,SUV,Automatic,Super 95
24990.0,Suzuki,Vitara,4449.0,2024-06-01,SUV,Manual,Super 95
43500.0,BMW,X5,100000.0,2022-01-01,SUV,Semi-automatic,Regular/Benzine 91
20950.0,Audi,A3,54750.0,2020-12-01,Sedan,Automatic,Super 95
35999.0,Audi,A7,130730.0,2020-11-01,Sedan,Automatic,Regular/Benzine 91
59900.0,Maybach,57,148000.0,2004-09-01,Sedan,Automatic,Regular/Benzine 91
15990.0,BMW,218,108321.0,2017-12-01,Sedan,Automatic,Diesel
25980.0,BMW,220,62000.0,2021-03-01,Coupe,Automatic,Diesel
281596.0,Porsche,992,19.0,2025-01-01,Coupe,Automatic,Super 95
76850.0,Mercedes-Benz,EQE 53,3025.0,2025-01-01,Sedan,Automatic,Electricity
18250.0,BMW,320,92000.0,2018-04-01,Sedan,Automatic,Super 95
18990.0,BMW,118,97000.0,2022-07-01,Sedan,Manual,Diesel
36950.0,Volvo,XC90,54000.0,2017-01-01,SUV,Automatic,Super Plus 98
40330.0,Mercedes-Benz,GLA 180,3428.0,2025-04-01,SUV,Automatic,Regular/Benzine 91
73889.0,Mercedes-Benz,GLC 300,14668.0,2025-03-01,SUV,Automatic,Diesel
32500.0,Alfa Romeo,Tonale,30000.0,2023-01-01,SUV,Automatic,Electricity
114800.0,Mercedes-Benz,GLS 450,9900.0,2025-10-01,SUV,Automatic,Diesel
69980.0,Porsche,Cayenne,77000.0,2022-09-01,SUV,Automatic,Regular/Benzine 91
72880.0,Porsche,Macan,54932.0,2021-07-01,SUV,Automatic,Super E10 95
62990.0,Porsche,Panamera,99000.0,2017-08-01,Sedan,Automatic,Diesel
40900.0,Porsche,Macan,182100.0,2019-09-01,SUV,Automatic,Regular/Benzine 91
49890.0,Alfa Romeo,Giulia,100.0,2024-06-01,Sedan,Automatic,Super 95
108900.0,Porsche,Cayenne,18000.0,2024-02-01,SUV,Automatic,Super 95
39950.0,BMW,M5,117347.0,2018-03-01,Sedan,Automatic,Super 95
33973.0,BMW,X3,91800.0,2020-12-01,SUV,Automatic,Diesel
392700.0,Rolls-Royce,Ghost,10700.0,2022-02-01,Sedan,Automatic,Super Plus 98
14930.0,BMW,118,61000.0,2015-11-01,Sedan,Automatic,Regular/Benzine 91
5950.0,Ford,Fiesta,115052.0,2013-12-01,Hatchback,Manual,Super 95
59260.0,Audi,Q4 e-tron,10.0,2025-01-01,SUV,Automatic,Electricity
66900.0,Porsche,Cayenne,48700.0,2019-04-01,SUV,Automatic,Regular/Benzine 91
59740.0,Mercedes-Benz,GLC 220,15000.0,2025-10-01,SUV,Automatic,Diesel
2744.0,Volvo,S40,234746.0,2004-07-01,Sedan,Automatic,Super 95
38500.0,Mercedes-Benz,CLA 200,3505.0,2025-03-01,Coupe,Automatic,Super E10 95
22450.0,Suzuki,SX4 S-Cross,10.0,2025-06-01,SUV,Manual,Super E10 95
28999.0,BMW,X6,169000.0,2017-09-01,SUV,Automatic,Diesel
43000.0,Maserati,Coupe,22702.0,2003-05-01,Coupe,Automatic,Regular/Benzine 91
89750.0,Porsche,Cayenne,21362.0,2024-08-01,SUV,Automatic,Super 95
89900.0,Porsche,911,54000.0,2003-05-01,Coupe,Manual,Regular/Benzine 91
69990.0,Audi,Q3,1100.0,2025-11-01,SUV,Automatic,Regular/Benzine 91
115480.0,Porsche,Cayman,12264.0,2021-02-01,Coupe,Automatic,Super 95
63930.0,Porsche,Macan,32199.0,2019-04-01,SUV,Automatic,Super 95
59950.0,Mercedes-Benz,E 200,9900.0,2025-07-01,Sedan,Automatic,Super E10 95
21890.0,BMW,435,164037.0,2019-08-01,Sedan,Automatic,Diesel
43490.0,BYD,Seal,17.0,2025-05-01,Sedan,Automatic,Electricity
66890.0,Audi,Q5,12000.0,2025-06-01,SUV,Automatic,Diesel
94900.0,Porsche,Macan,2401.0,2025-01-01,SUV,Automatic,Electricity
51490.0,Mercedes-Benz,GLC 200,6071.0,2025-01-01,SUV,Automatic,Super E10 95
115000.0,Porsche,Macan,8750.0,2024-03-01,SUV,Automatic,Super Plus 98
56790.0,Alfa Romeo,Stelvio,17000.0,2023-04-01,SUV,Automatic,Regular/Benzine 91
29990.0,BMW,X5,164000.0,2014-05-01,SUV,Automatic,Diesel
38490.0,BMW,123,18463.0,2025-02-01,Sedan,Automatic,Super 95
22250.0,Audi,A3,60763.0,2020-06-01,Sedan,Automatic,Diesel
39660.0,Mercedes-Benz,GLA 180,6195.0,2025-04-01,SUV,Automatic,Super 95
73790.0,BMW,X6 M,87500.0,2020-07-01,Coupe,Automatic,Regular/Benzine 91
56965.0,Alfa Romeo,Tonale,100.0,2025-09-01,SUV,Automatic,Super 95
18990.0,Suzuki,Jimny,74000.0,2018-03-01,SUV,Manual,Regular/Benzine 91
147900.0,Porsche,Cayenne,11000.0,2023-10-01,Coupe,Automatic,Regular/Benzine 91
4000.0,Suzuki,Swift,170418.0,2007-01-01,Hatchback,Manual,Super E10 95
299880.0,Porsche,992,11500.0,2024-07-01,Coupe,Automatic,Regular/Benzine 91
3990.0,BMW,116,163000.0,2009-09-01,Sedan,Manual,Regular/Benzine 91
173880.0,Porsche,992,42500.0,2024-04-01,Coupe,Automatic,Super 95
5990.0,Hyundai,i10,94700.0,2014-09-01,Hatchback,Manual,Regular/Benzine E10 91
119950.0,BMW,X5,7500.0,2025-06-01,SUV,Automatic,Super 95
53900.0,BMW,X5 M,76900.0,2020-06-01,SUV,Automatic,Regular/Benzine 91
65999.0,Porsche,Cayenne,79000.0,2022-06-01,SUV,Automatic,Regular/Benzine 91
109950.0,Porsche,Cayenne,35555.0,2023-10-01,SUV,Automatic,Super 95
89980.0,Mercedes-Benz,GLE 450,14793.0,2024-05-01,SUV,Automatic,Diesel
92900.0,Aston Martin,Vantage,95900.0,2014-02-01,Coupe,Semi-automatic,Regular/Benzine 91
79110.0,Mercedes-Benz,GLC 400,15.0,2025-01-01,SUV,Automatic,Super 95
84400.0,Mercedes-Benz,GLE 300,9900.0,2025-06-01,SUV,Automatic,Diesel
1975.0,Honda,Jazz,204000.0,2009-01-01,Hatchback,Manual,Regular/Benzine E10 91
33880.0,Porsche,Cayenne,180458.0,2015-01-01,SUV,Automatic,Diesel
46950.0,BMW,X3,17797.0,2022-03-01,SUV,Automatic,Super 95
178168.0,Mercedes-Benz,G 580,15.0,2025-01-01,SUV,Automatic,Electricity
27999.0,BMW,Z4,23900.0,2014-05-01,Coupe,Automatic,Regular/Benzine 91
134950.0,Porsche,992,25074.0,2020-01-01,Coupe,Automatic,Super 95
7999.0,Volvo,S60,248437.0,2016-11-01,Sedan,Manual,Diesel
18550.0,BMW,520,235000.0,2018-08-01,Sedan,Automatic,Diesel
19750.0,BMW,X1,91500.0,2015-11-01,SUV,Automatic,Diesel
61800.0,BMW,X3,6570.0,2025-06-01,SUV,Automatic,Regular/Benzine 91
44950.0,Mercedes-Benz,C 180,9900.0,2025-09-01,Sedan,Automatic,Super E10 95
26770.0,Audi,Q3,79612.0,2020-08-01,SUV,Manual,Regular/Benzine 91
114911.0,Porsche,Panamera,51740.0,2023-05-01,Sedan,Automatic,Super 95
147950.0,Mercedes-Benz,S 580,9999.0,2025-03-01,Sedan,Automatic,Regular/Benzine 91
61500.0,Mercedes-Benz,E 200,9900.0,2025-08-01,Sedan,Automatic,Super E10 95
2500.0,Alfa Romeo,MiTo,256000.0,2010-02-01,Sedan,Manual,Liquid petroleum gas (LPG)
39590.0,Audi,A7,46874.0,2020-08-01,Sedan,Automatic,Regular/Benzine 91
19290.0,Volvo,XC40,204474.0,2019-06-01,SUV,Automatic,Diesel
86407.0,Audi,Q5,10.0,2025-10-01,SUV,Automatic,Diesel
41990.0,BYD,Sealion 7,9500.0,2025-07-01,SUV,Automatic,Electricity
28990.0,BMW,420,86000.0,2020-11-01,Coupe,Automatic,Super E10 95
40788.0,Mercedes-Benz,CLA 200,10000.0,2025-03-01,Coupe,Automatic,Super 95
47500.0,Audi,A6,48700.0,2020-05-01,Sedan,Automatic,Super Plus E10 98
23050.0,BMW,435,108227.0,2016-03-01,Sedan,Automatic,Diesel
38000.0,Porsche,Macan,130000.0,2016-04-01,SUV,Semi-automatic,Regular/Benzine 91
57910.0,Mercedes-Benz,EQB 250,1.0,2025-01-01,SUV,Automatic,Electricity
74500.0,Porsche,Macan,42000.0,2020-03-01,SUV,Automatic,Regular/Benzine 91
34900.0,Mercedes-Benz,A 200,9900.0,2025-06-01,Sedan,Automatic,Super E10 95
3980.0,Suzuki,Grand Vitara,223500.0,2003-01-01,SUV,Manual,Super 95
7995.0,Alfa Romeo,Giulia,232000.0,2017-07-01,Sedan,Automatic,Diesel
168000.0,Audi,RS Q8,23.0,2025-01-01,SUV,Automatic,Regular/Benzine 91
28900.0,BMW,X3,96255.0,2020-09-01,SUV,Automatic,Diesel
43850.0,Mercedes-Benz,GLB 200,9900.0,2025-05-01,SUV,Automatic,Super 95
136941.0,Aston Martin,DB11,17500.0,2022-06-01,Coupe,Automatic,Super 95
34690.0,Mercedes-Benz,A 200,9900.0,2025-06-01,Sedan,Automatic,Super E10 95
34830.0,BMW,540,113500.0,2018-11-01,Sedan,Automatic,Regular/Benzine E10 91
71500.0,Mercedes-Benz,GLC 300,18057.0,2025-01-01,SUV,Automatic,Super 95
31500.0,Audi,A5,116000.0,2020-12-01,Sedan,Automatic,Diesel
56475.0,BMW,M2,72266.0,2020-09-01,Coupe,Manual,Super 95
24000.0,Alfa Romeo,Giulia,86000.0,2020-02-01,Sedan,Automatic,Diesel
29900.0,BMW,X3,78000.0,2019-09-01,SUV,Automatic,Diesel
43350.0,Mercedes-Benz,CLA 250,5876.0,2025-02-01,Coupe,Automatic,Regular/Benzine 91
